Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2023-09-28
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2007-06-26;0;1021,316667;18,2;23,3;21,145833;18;83,625;72;8,9;2,325;
2007-06-27;2,4;1017,208333;16,95;28,7;22,479167;18,9;73,666667;40;7,9;2,920833;
2007-06-28;0;1014,6;16,654167;31,2;21,8625;15,3;75,583333;31;8;1,8375;
2007-06-29;0;1017,745833;18,941667;26,4;20,454167;17,1;91,333333;68;6,9;1,65;
2007-06-30;4,2;1018,4125;18,9375;25,9;20,9125;18,5;88,958333;64;7,5;1,741667;
2007-07-01;,6;1020,15;18,716667;25,3;21,220833;19,6;86,208333;66;8,3;1,870833;
2007-07-02;0;1021,183333;16,320833;24,6;20,1625;17,1;79,25;60;6,6;1,308333;
2007-07-03;0;1019,504167;16,358333;24,8;20,2375;17,7;79,208333;61;8,3;2,083333;
2007-07-04;0;1018,358333;16,633333;29,2;21,845833;17,2;74,541667;35;8,8;2,9875;
2007-07-05;0;1018,8;16,908333;29,3;22,891667;18,5;72,083333;40;9,3;3,633333;
2007-07-06;0;1017,204167;16,620833;29,7;23,179167;18,8;70,333333;36;9,8;3,825;
2007-07-07;0;1014,6375;14,975;30,8;22,925;16,9;67,291667;27;10,2;3,483333;
2007-07-08;0;1013,641667;15,970833;30,9;23,495833;17,8;67,75;32;10,5;3,954167;
2007-07-09;0;1015,2375;16,845833;29;21,558333;13,9;77,333333;40;8,1;1,779167;
2007-07-10;0;1013,195833;16,304167;30,8;23,066667;17,5;70,125;32;9,5;3,675;
2007-07-11;0;1013,270833;16,683333;33,2;22,691667;16,2;72,708333;27;13,6;2,7125;
2007-07-12;7;1019,179167;18,579167;21,7;19,7;18,7;93,375;83;8,3;1,595833;
2007-07-13;4;1017,541667;18,8;25,1;20,670833;17,4;89,416667;71;9,4;2,4625;
2007-07-14;0;1013,4625;16,770833;29,9;23,166667;18,7;71,708333;32;9,1;3,591667;
2007-07-15;0;1011,283333;16,770833;30,3;22,2;14,6;74,166667;40;12,7;2,0375;
2007-07-16;0;1014,070833;18,1375;26,4;21,7375;18,1;80,416667;64;9,2;2,179167;
2007-07-17;5,8;1013,583333;19,279167;25,6;21,358333;18,7;88,291667;71;7,5;1,679167;
2007-07-18;0;1008,820833;18,970833;26,9;21,954167;19,1;84,041667;61;10,5;3,054167;
2007-07-19;0;1012,295833;13,933333;24,4;20,183333;17,9;67,958333;48;16,9;4,583333;
2007-07-20;0;1015,75;13,358333;26;18,183333;11,3;75,5;45;12,5;3,3375;
2007-07-21;,2;1013,808333;16,5875;28,4;20,258333;13,2;81,625;49;9,6;1,816667;
2007-07-22;0;1009,8875;16,85;31,9;23,925;17,3;70,958333;29;10,8;4,4;
2007-07-23;0;1006,9375;16,2375;34,5;25,3125;19,5;60,166667;28;13,1;2,979167;
2007-07-24;0;1012,283333;19,8625;26,9;22,875;20,2;83,625;66;12,5;2,345833;
2007-07-25;0;1009,433333;18,933333;31,8;23,5375;21,2;77,416667;39;11,5;3,2;
2007-07-26;0;1017,683333;14,883333;23,9;19,4375;17,6;75,458333;60;15;3,525;
2007-07-27;0;1020,05;14,508333;20,2;18;16,3;80,166667;73;3,5;1,020833;
2007-07-28;2,8;1020,418182;15,704545;20;17,236364;16,4;90,818182;76;13,6;3,581818;
2007-07-29;6,8;1023,733333;13,3;18,9;15,5125;13,9;86,958333;67;13,8;3,883333;
2007-07-30;2,4;1023,841667;11,1375;21,9;16,141667;12,1;73,416667;44;8,7;2,258333;
2007-07-31;0;1019,983333;12,375;23,9;16,575;11,2;78,25;38;12,2;3,241667;
2007-08-01;0;1018,066667;13,120833;27;19,983333;15,1;68,041667;34;10,2;4,170833;
2007-08-02;0;1018,004167;14,970833;28,1;20,820833;15,7;72;39;10,6;3,95;
2007-08-03;0;1018,958333;16,666667;26,1;20,425;15,5;80,041667;55;10,4;2,704167;
2007-08-04;0;1018,091667;16,304167;29,2;21,8625;17,7;74,583333;34;11,5;3,345833;
2007-08-05;0;1017,166667;16,708333;26,1;20,683333;16,6;79;58;11,2;3,1125;
2007-08-06;0;1019,213043;18,256522;23,5;20,286957;18,1;88,217391;79;9,3;2,191304;
2007-08-07;2,4;1015,8625;17,175;30,1;22,895833;18,6;74,166667;36;12,1;3,916667;
2007-08-08;0;1017,220833;18,1;26;20,8625;16,8;84,75;64;10,3;3,004167;
2007-08-09;0;1020,0125;18,0625;28,6;21,2125;17,2;83,541667;43;12,5;3,366667;
2007-08-10;,2;1019,291667;17,7;28,9;22,091667;18,6;78,708333;39;13,5;4,779167;
2007-08-11;0;1018,8;17,5875;30,4;23,391667;19;72,625;42;12,4;4,316667;
2007-08-12;0;1021,554167;17,354167;27,3;21;16;80,833333;56;9,6;1,966667;
2007-08-13;0;1021,554167;17,420833;25,5;20,129167;14,6;85,25;64;9,8;2,504167;
2007-08-14;,2;1021,269565;17,686957;25,4;20,952174;17,5;82,304348;59;13,5;3,995652;
2007-08-15;0;1021,033333;17,591667;27,5;21,55;18,7;79,333333;51;13,9;4,691667;
2007-08-16;,2;1020,279167;16,970833;26,6;21,145833;17,1;77,833333;48;13,6;4,216667;
2007-08-17;0;1018,908333;16,270833;27,1;20,9125;17;75,833333;46;11,2;3,995833;
2007-08-18;0;1017,804167;16,958333;25,3;20,779167;16,4;79,708333;50;11,8;2,808333;
2007-08-19;0;1018,166667;16,916667;26,5;21,4;18;76,833333;51;12,3;3,433333;
2007-08-20;0;1015,304167;15,779167;31;22,566667;18;69,458333;24;10,5;3,829167;
2007-08-21;0;1018,1;16,529167;22,9;20,0125;17,8;80,541667;65;9,8;2,95;
2007-08-22;0;1019,9125;14,8;22,8;19,608333;17,7;74,291667;61;6,1;1,779167;
2007-08-23;0;1017,270833;14,316667;25,6;20,429167;17,6;69,041667;44;12,6;3,6875;
2007-08-24;0;1012,6;14,508333;31,1;22,016667;16,7;65,125;29;12,1;4,95;
2007-08-25;0;1009,95;16,7;31,3;22,7625;16,1;71,916667;37;10,1;3,041667;
2007-08-26;0;1008,9375;17,0125;32,1;23,741667;17,6;69,541667;32;11;4,116667;
2007-08-27;0;1008,708333;18,6875;31,1;22,841667;18,4;79,25;43;11,8;2,941667;
2007-08-28;0;1016,216667;18,85;22,2;21,033333;20,2;87,416667;81;10,5;2,170833;
2007-08-29;19;1019,795833;19,058333;23,9;20,425;18,4;92,083333;78;6,8;1,6375;
2007-08-30;0;1022;18,720833;24,4;21,775;19,3;82,916667;71;7,7;2,8125;
2007-08-31;1,6;1021,4625;18,804167;23,2;21,0875;19,8;86,916667;79;11;3,808333;
2007-09-01;5,8;1017,729167;18,504167;31,2;23,329167;19,1;77,291667;38;11,2;4,529167;
2007-09-02;0;1017,616667;19,616667;26,1;22,320833;19,9;85;69;8,3;2,583333;
2007-09-03;0;1020,4875;19,929167;26,5;22,5375;20,1;85,708333;71;12,6;3,1375;
2007-09-04;2;1023,204167;19,154167;24,1;21,654167;19,8;85,708333;74;14,1;4,095833;
2007-09-05;3,6;1023,3125;18,833333;25,3;21,366667;18,8;85,791667;72;12,7;4,495833;
2007-09-06;3;1021,429167;18,454167;28,3;21,8625;18,8;82,125;48;14,6;4,891667;
2007-09-07;0;1019,183333;17,175;28,9;22,258333;18,6;75,291667;43;12,1;4,8;
2007-09-08;0;1018,4625;17,629167;27,7;21,470833;18,5;79,75;46;13,7;4,25;
2007-09-09;0;1018,191667;17,520833;26,8;21,325;17,6;79,791667;52;13,6;3,979167;
2007-09-10;0;1018,95;17,566667;25,5;21,2125;17,7;80,458333;58;14;4,175;
2007-09-11;0;1019,283333;16,908333;24,9;21,3625;18,6;76,125;61;15,1;4,158333;
2007-09-12;,2;1019,520833;17,345833;26;20,9;17,1;80,916667;56;14,7;3,566667;
2007-09-13;,4;1018,608333;17,725;26,3;21,883333;19,6;78,083333;53;15;4,5625;
2007-09-14;0;1015,833333;17,3;29,9;21,845833;18,2;77;38;13,9;4,691667;
2007-09-15;0;1012,066667;17,154167;32,2;23,416667;18;71,291667;30;9,5;4,325;
2007-09-16;0;1011,645833;18,520833;27,7;21,529167;16,4;83,916667;57;9;2,270833;
2007-09-17;0;1015,304167;17,5625;29;21,716667;18,8;78,541667;46;13,1;3,770833;
2007-09-18;1,6;1019,158333;14,158333;23,5;19,970833;17,7;70,5;47;10,5;3,258333;
2007-09-19;0;1015,475;13,9875;28,9;21,3125;15,7;65,083333;40;13,9;5,3;
2007-09-20;0;1012,525;16,479167;30,4;22,829167;17,3;69,5;39;11,6;5,416667;
2007-09-21;0;1013,858333;16,879167;30,8;22,420833;18,2;72,666667;41;12,2;4,058333;
2007-09-22;0;1014,029167;16,791667;31,1;22,2125;17,4;73,5;33;14;4,8625;
2007-09-23;0;1009,716667;17,075;32,4;23,733333;19,1;68,666667;34;13;5,616667;
2007-09-24;0;1007,9125;18,683333;38,9;24,9;20;72,083333;25;18,5;4,804167;
2007-09-25;,4;1020,016667;14,066667;21,5;18,795833;16,5;74,708333;62;14,4;3,929167;
2007-09-26;0;1022,904167;13,629167;22,3;19,1375;17,2;70,916667;57;6,4;1,641667;
2007-09-27;,2;1020,9875;17,095833;23,4;19,354167;16,9;87,125;69;14,6;3,1625;
2007-09-28;,2;1015,683333;17,820833;34,1;23,183333;19,6;74,25;31;13,3;4,979167;
2007-09-29;6,4;1018,108333;19,4375;25,9;21,195833;19,4;89,791667;70;12,2;2,375;
2007-09-30;1,2;1021,608333;15,191667;26,3;20,9875;18,3;71,25;42;9,1;2,2;
2007-10-01;1,6;1022,366667;14,404167;24,4;20,104167;16,6;71,791667;47;9,7;2,475;
2007-10-02;0;1020,804167;14,329167;25,6;20,008333;14,6;70,375;51;10,5;2,791667;
2007-10-03;0;1018,491667;14,166667;25,1;20,8625;16,3;66,333333;48;10,9;3,466667;
2007-10-04;0;1016,608333;14,579167;26,2;20,854167;16,3;67,875;51;13,9;4,141667;
2007-10-05;0;1015,333333;15,708333;26,8;21,058333;17,5;72,166667;49;15,1;5,066667;
2007-10-06;0;1013,741667;16,3375;28,6;21,95;17,9;71,875;45;16,4;5,916667;
2007-10-07;0;1012,491667;17,6;31,6;22,5125;18,1;75,333333;38;14,7;5,566667;
2007-10-08;0;1015,704167;19,341667;26,2;22,795833;20,7;81,375;68;15,4;5,191667;
2007-10-09;0;1017,165217;18,586957;25,6;21,76087;18,6;82,478261;65;15,5;4,843478;
2007-10-10;0;1014,45;16,941667;32,4;23,766667;19,4;69,625;28;14,5;5,245833;
2007-10-11;0;1010,929167;17,220833;31,2;23,441667;19,4;70,458333;37;14,9;5,683333;
2007-10-12;0;1009,5375;18,775;29,2;23,791667;20,5;74,5;48;15,2;5,554167;
2007-10-13;0;1006,820833;18,4125;36,1;25,870833;20,6;66,666667;28;14,3;5,9875;
2007-10-14;0;1011,129167;19,933333;28,7;23,679167;20,8;80,25;60;9,8;2,408333;
2007-10-15;7,6;1014,1875;20,5625;27,5;23,4125;21,1;84,458333;71;14,4;3,354167;
2007-10-16;0;1012,558333;18,3375;31;24,375;21,1;70,458333;43;15,2;5,7625;
2007-10-17;0;1007,991667;19,141667;30,2;24,6;21,3;72,416667;52;12,6;4,233333;
2007-10-18;0;1011,754167;19,270833;25,1;22,704167;21,5;81,083333;66;10,3;2,0625;
2007-10-19;1,4;1012,116667;19,133333;24,3;20,858333;19,5;89,875;76;5;1,2125;
2007-10-20;3,6;1010,979167;20,529167;27,1;22,575;20,2;88,75;71;12;2,5625;
2007-10-21;0;1008,266667;21,1375;36,5;26,558333;22;74,375;37;11,6;3,079167;
2007-10-22;0;1011,3625;20,541667;29,4;24,325;22,3;80,291667;58;12;3,258333;
2007-10-23;1;1016,020833;20,483333;29,9;24,029167;21,7;81,291667;56;9;2,4625;
2007-10-24;3,4;1016,041667;20,9;22,6;21,695833;21,5;95,25;94;11,1;2,608333;
2007-10-25;188,8;1014,095833;21,070833;24,2;22,104167;20,4;93,958333;86;11,5;2,604167;
2007-10-26;35;1009,608333;20,195833;32,7;24,745833;20,7;78,583333;46;10,2;2,608333;
2007-10-27;4;1008,05;21,583333;30,7;24,704167;21,5;83,458333;58;6,6;1,733333;
2007-10-28;0;1008,416667;21,633333;31,7;25,270833;22,1;81,458333;55;9,5;2,979167;
2007-10-29;0;1008,470833;21,716667;28,6;25,15;22,5;81,791667;68;12,9;4,945833;
2007-10-30;0;1007,3375;21,5125;29,9;25,420833;22,5;79,75;59;10,9;2,279167;
2007-10-31;0;1005,679167;21,870833;30,4;26,004167;23,5;78,625;62;12,2;2,916667;
2007-11-01;0;1001,408333;21,725;34,2;27,9;22,8;71,833333;40;7,8;2,770833;
2007-11-02;,8;1004,095833;21,633333;33,4;26,879167;23,5;73,916667;47;17,4;3,445833;
2007-11-03;0;1004,104167;22,016667;32,6;26,808333;24,1;76;52;7,7;2,045833;
2007-11-04;3,6;1006,491667;22,183333;28,1;24,375;22,8;87,708333;76;11;1,754167;
2007-11-05;3,6;1012,0375;20,25;25,4;22,229167;20,1;88,791667;77;10,5;2,6;
2007-11-06;8,4;1013,283333;21,0125;26,8;23,129167;20,8;88,208333;70;11,1;3,2625;
2007-11-07;0;1012,104167;20,904167;27,9;23,85;21,9;84;65;8,6;3,291667;
2007-11-08;0;1009,3;21,520833;29,6;24,716667;21,3;83;65;8,8;3,2375;
2007-11-09;,4;1006,3625;21,2125;30,6;25,383333;22,8;78,541667;56;12,5;4,8625;
2007-11-10;2,2;1003,9375;21,2125;28,1;24,175;22,4;83,791667;69;11,1;4,416667;
2007-11-11;1,8;1004,591667;21,4875;31,2;25;22,6;81,666667;58;9,9;2,3875;
2007-11-12;7,8;1011,458333;21,025;23,7;21,858333;22,1;95,083333;94;14,8;2,0125;
2007-11-13;89;1015,5375;18,7125;21,8;19,483333;17,6;95,416667;92;9,8;1,8;
2007-11-14;5,2;1010,725;19,883333;30,8;24,658333;18,2;76,916667;46;14,3;4,733333;
2007-11-15;0;1010,479167;21,170833;29,6;23,8625;21,1;85,458333;65;10,4;3,079167;
2007-11-16;19,4;1018,833333;19,179167;23,1;20,529167;19,3;92,125;84;10,5;1,916667;
2007-11-17;,6;1019,9125;18,329167;25,9;21,225;18,4;84,083333;62;8,2;1,5375;
2007-11-18;1,2;1015,325;19,691667;24,9;21,9125;19,4;87,375;76;9;2,6125;
2007-11-19;0;1008,733333;20,266667;32;25,091667;20,9;76,583333;46;11,4;4,266667;
2007-11-20;0;1007,895833;20,5125;30,2;24,629167;21,6;78,333333;60;12,4;3,129167;
2007-11-21;0;1013,795833;19,270833;28,3;23,658333;20,9;76,875;59;11,9;3,1375;
2007-11-22;0;1015,4;16,495833;26,5;21,7625;18,8;72,833333;54;9,7;2,408333;
2007-11-23;0;1012,675;16,958333;27;21,408333;15,1;76,916667;55;9,4;2,108333;
2007-11-24;0;1009,058333;19,5;26,4;22,770833;18,8;82,291667;64;12,6;4,020833;
2007-11-25;1,4;1006,391667;21,008333;33,4;25,891667;21,7;76,458333;45;10,8;3,841667;
2007-11-26;,2;1006,6875;21,5;30,8;24,7375;21,6;83,041667;58;7,1;1,391667;
2007-11-27;,2;1006,2;21,604167;25,9;23,033333;22,4;91,75;81;10;1,95;
2007-11-28;28,2;1008,695833;18,416667;24,3;21,5375;20,2;82,791667;68;9,9;2,225;
2007-11-29;0;1010,145833;16,841667;28;21,0625;15,4;78,208333;50;8;1,745833;
2007-11-30;0;1011,466667;17,6625;27,2;22,116667;19,3;77,125;42;6,5;1,416667;
2007-12-01;0;1011,5625;18,291667;27,5;22,429167;17,2;77,916667;61;7,1;1,441667;
2007-12-02;0;1011,070833;21,266667;29,7;24,620833;20,5;82,416667;65;7;1,6;
2007-12-03;0;1009,75;22,4;29,7;25,166667;21,3;85,166667;69;8,8;1,620833;
2007-12-04;0;1008,941667;22,808333;28,6;25,1625;23,1;87;73;10;2,370833;
2007-12-05;1;1007,1375;22,7;34,2;26,5;23,4;80,875;49;10,9;3,633333;
2007-12-06;,6;1004,225;22,504167;36,1;27,745833;21,9;75,875;42;9,8;1,691667;
2007-12-07;2,2;1005,091667;23,020833;30,6;24,729167;22,8;90,333333;70;11,7;1,654167;
2007-12-08;19,8;1007,5625;22,7625;27,7;24,325;22,5;91,041667;79;7,9;2,1125;
2007-12-09;5,6;1007,029167;23,554167;35,1;27,566667;23,9;80,416667;47;10,5;3,491667;
2007-12-10;0;1009,204167;21,583333;32,9;26,716667;23,1;74,833333;51;13,5;4,725;
2007-12-11;0;1008,566667;20,533333;34,2;27,083333;22,3;70,041667;39;12;4,683333;
2007-12-12;0;1006,9375;22,479167;32,4;25,8625;22;82,666667;55;10,9;2,020833;
2007-12-13;37;1009,558333;21,483333;26,5;22,941667;20,8;91,708333;77;11,8;2,529167;
2007-12-14;27,6;1008,333333;22,104167;26,2;23,270833;22,4;93,291667;84;7,8;1,8375;
2007-12-15;1,4;1007,195833;21,341667;28,4;24;21,3;85,75;65;6,7;1,333333;
2007-12-16;0;1007,108333;21,070833;28,7;24,1875;20,3;83,583333;65;7;1,545833;
2007-12-17;,2;1009,408333;20,979167;29,3;24,520833;20,2;81,5;60;8,8;1,995833;
2007-12-18;0;1010,358333;19,716667;29;23,7125;19,3;79,291667;58;8,5;1,7875;
2007-12-19;0;1006,341667;20,6125;30,4;24,275;19,8;81,083333;50;11,9;3,6625;
2007-12-20;25,6;1004,85;22,408333;27,1;23,841667;22,4;91,75;82;8,2;1,6125;
2007-12-21;4,6;1007,075;22,541667;26,8;24,195833;22,6;90,583333;80;5,9;1,5875;
2007-12-22;,6;1008,7875;22,675;30;25,1;23;86,875;69;8,2;2,004167;
2007-12-23;7,2;1010,229167;21,766667;29,4;24,558333;20,9;85,041667;68;8,1;2,0875;
2007-12-24;1,6;1012,016667;21,020833;31,3;25,054167;22,3;79,375;49;11,3;3,754167;
2007-12-25;0;1011,870833;20,466667;30,7;25,516667;21,8;75,083333;52;13,6;4,741667;
2007-12-26;0;1012,6;21,329167;29,8;24,566667;22;82,75;58;12,8;4,6375;
2007-12-27;0;1010,925;21,216667;32,5;25,483333;22,7;78,75;41;13,5;4,566667;
2007-12-28;0;1010,2875;20,979167;32,3;25,816667;21,6;76,208333;52;12;4,908333;
2007-12-29;0;1010,15;20,608333;33,4;26,770833;22;70,916667;44;13,9;5,745833;
2007-12-30;0;1008,4;20,604167;32,6;26,1625;21,7;72,666667;53;13,2;5,175;
2007-12-31;0;1007,345833;20,841667;32,9;26,225;22,2;73,625;52;12,2;4,870833;
2008-01-01;0;1009,070833;19,875;31,2;25,104167;20,3;74,125;52;8,4;2,8625;
2008-01-02;0;1011,008333;19,7;31,8;24,841667;21,3;74,666667;46;14,2;4,433333;
2008-01-03;0;1012,408333;19,979167;33,6;25,675;22,4;72,583333;38;13,9;4,766667;
2008-01-04;0;1011,591667;19,204167;34,5;26,6875;22;65,875;39;12,3;4,708333;
2008-01-05;0;1008,104167;18,870833;36;26,0375;21,1;67,041667;30;9,8;3,15;
2008-01-06;18;1007,7;21,629167;29,5;23,558333;22;89,375;66;12,4;1,7625;
2008-01-07;50,4;1009,1375;21,441667;25,8;23,091667;21,1;90,625;80;5;1,195833;
2008-01-08;1,2;1008,7;20,6375;27,2;22,966667;19,5;87,208333;68;7,3;1,679167;
2008-01-09;15,2;1006,629167;22,304167;29,6;24,483333;21,8;88,25;69;7,6;1,541667;
2008-01-10;0;1006,058333;22,083333;29,4;25,2375;21,8;83,5;62;13,1;2,591667;
2008-01-11;0;1006,233333;21,333333;35,1;27,983333;23,5;69,25;40;13,7;3,808333;
2008-01-12;0;1007,6125;21,216667;33,1;26,6375;23;73,375;53;11,4;4,933333;
2008-01-13;0;1010,833333;19,654167;31,1;25,045833;22,6;73,416667;42;12,1;4,758333;
2008-01-14;0;1012,933333;21,2;28,6;24,270833;21,7;83,625;64;12,6;3,554167;
2008-01-15;0;1011,7375;21,329167;28,4;24,175;21,8;84,625;66;10,8;2,616667;
2008-01-16;0;1009,154167;20,016667;32,7;25,895833;21,5;72,666667;40;12,9;4,283333;
2008-01-17;0;1006,666667;20,0125;36;26,8625;21,9;70,375;35;11,4;3,55;
2008-01-18;7;1007,475;20,508333;29,6;25,4375;20,9;74,833333;56;7,4;1,970833;
2008-01-19;0;1004,645833;22,266667;37;29,291667;23,7;69,458333;37;10,7;2,825;
2008-01-20;17;1005,3;23,041667;33,5;26,604167;23;82;54;9,4;1,829167;
2008-01-21;70,2;1009,504167;21,05;25;21,970833;21,6;94,583333;88;13,9;2,425;
2008-01-22;27,8;1013,583333;18,9625;23,7;20,704167;18,7;90,083333;74;7,1;1,6875;
2008-01-23;8,6;1014,516667;19,475;22,5;20,375;18,9;94,625;90;6,6;1,55;
2008-01-24;12,2;1014,35;20,233333;27,8;22,779167;19,6;86,375;66;7,1;1,683333;
2008-01-25;1,2;1012,491667;20,195833;28,3;23,395833;19,8;83;60;10,4;1,879167;
2008-01-26;0;1011,866667;19,741667;26,3;22,354167;20,9;85,333333;71;7,4;2,208333;
2008-01-27;8;1012,7875;20,058333;27,4;22,5375;20;86,5;66;7,6;1,545833;
2008-01-28;6,6;1013,2375;20,375;23,4;21,325;20,3;94,375;91;4,4;1,004167;
2008-01-29;16,4;1010,1375;20,916667;24;21,720833;20,5;95,25;90;7,6;1,3875;
2008-01-30;79;1003,7875;21,470833;27,1;22,695833;20,8;92,916667;77;7;1,158333;
2008-01-31;6,2;1001,191667;22,158333;29,5;24,3125;21,6;88,333333;71;6,9;1,366667;
2008-02-01;0;1001,783333;23,125;30,4;26,120833;22,7;84,041667;69;9,3;2,591667;
2008-02-02;1,4;1002,6375;24,008333;34,1;27,791667;24;81,041667;58;11,9;3,641667;
2008-02-03;,2;1005,3125;23,779167;31,9;26,579167;24,7;85,125;60;7,9;1,729167;
2008-02-04;5,8;1009,666667;22,358333;25;23,366667;23,3;93,875;87;8;1,766667;
2008-02-05;16,4;1012,933333;21,383333;28,4;23,345833;21;89,125;70;6,6;1,483333;
2008-02-06;9;1014,566667;20,720833;24,6;21,920833;20,9;92,958333;81;5,9;,983333;
2008-02-07;6,6;1013,85;21,5375;27,5;23,533333;20,9;89;74;8,7;2,379167;
2008-02-08;0;1011,016667;22,595833;32,8;25,4375;23;85,166667;57;14;2,6625;
2008-02-09;14,4;1009,566667;22,1125;29,3;25,3125;22,2;83;66;12,6;2,716667;
2008-02-10;0;1007,366667;22,704167;34,1;27,070833;23,3;78,125;49;9,2;3,895833;
2008-02-11;0;1007,591667;22,9;32,8;27,129167;22,7;78,541667;57;7,6;2,066667;
2008-02-12;0;1008,308333;22,3125;32,3;26,666667;22,1;77,916667;61;9;3,170833;
2008-02-13;0;1009,0125;22,1875;31,1;26,025;22;80,291667;62;10,8;3,383333;
2008-02-14;0;1009,5;21,745833;32,1;26,35;23,1;77,083333;56;9,8;3,3;
2008-02-15;0;1011,091667;21,6375;28,7;25,0625;22,4;82;64;13;3,870833;
2008-02-16;0;1010,85;21,779167;29,6;25,175;22,1;82,416667;59;11;3,704167;
2008-02-17;0;1010,629167;21,016667;33,6;25,9125;22,6;76,416667;41;11;3,691667;
2008-02-18;0;1010,9625;22,175;32;25,470833;22,7;82,5;62;7,8;2,166667;
2008-02-19;0;1012,05;21,2875;29,2;23,7125;21,3;86,708333;63;7,4;1,7125;
2008-02-20;11,8;1008,558333;21,670833;30,9;24,270833;21,1;86,208333;63;6,5;1,475;
2008-02-21;,2;1005,958333;21,845833;32,8;24,875;20,6;84,041667;50;8,2;1,320833;
2008-02-22;,2;1008,258333;22,616667;31;25,691667;22,6;83,625;63;7,4;1,483333;
2008-02-23;4,2;1009,95;23,383333;30,1;25,408333;22,4;89,083333;70;8,2;1,295833;
2008-02-24;1;1009,791667;22,8125;29,5;24,4;23,5;91,083333;71;6,2;1,283333;
2008-02-25;7,8;1008,604167;22,033333;29,5;23,870833;21,4;89,833333;71;6,9;1,425;
2008-02-26;5,4;1008,9375;21,658333;25,1;22,7;21,3;93,791667;87;10,6;1,520833;
2008-02-27;49;1010,775;21,758333;28,7;23,941667;21,8;88,125;67;9,6;1,741667;
2008-02-28;0;1010,575;20,495833;28,8;23,8875;19,8;82,333333;58;6,3;1,508333;
2008-02-29;0;1008,108333;20,133333;29,1;23,816667;19,6;80,875;59;10,1;2,558333;
2008-03-01;0;1004,233333;21,904167;27,7;24,533333;22,3;85,416667;70;6,9;2,558333;
2008-03-02;,8;1001,725;23,05;33,9;27,220833;24,5;79,416667;50;10,3;2,204167;
2008-03-03;2,8;1004,2875;22,808333;32,5;27,1375;22,6;78,25;54;7,5;1,258333;
2008-03-04;0;1005,691667;22,391667;32,4;26,65;22,2;78,541667;53;6,6;1,308333;
2008-03-05;0;1005,920833;22,5125;31,5;25,695833;21,6;83,291667;61;7,8;1,845833;
2008-03-06;0;1006,754167;22,966667;30,8;25,2375;22,5;87,541667;73;7,4;1,529167;
2008-03-07;0;null;null;30,5;null;22;87,3125;68;9,2;null;
2008-03-08;null;null;null;null;null;null;null;null;null;null;
2008-03-09;null;null;null;null;null;null;null;null;null;null;
2008-03-10;null;null;null;null;null;null;78,666667;66;10,8;null;
2008-03-11;0;1008,295833;21,9875;33,1;26,620833;22,8;77,125;49;10,4;3,5875;
2008-03-12;0;1007,520833;22,120833;34,3;27,183333;23,4;75,833333;47;10,6;2,5;
2008-03-13;7,2;1006,429167;22,454167;30,8;26,4125;23;79,958333;57;6,2;1,541667;
2008-03-14;39,2;1007,904167;21,120833;25,5;22,195833;21,1;93,458333;87;11;2,7375;
2008-03-15;8,4;1011,945833;20,079167;25,5;21,6625;20,1;90,958333;77;6,3;1,520833;
2008-03-16;12,2;1013,308333;21,25;28,9;23,679167;20;87,041667;67;6,2;1,4;
2008-03-17;0;1014,1375;22,441667;29,2;24,354167;21,5;89,458333;72;6,6;1,354167;
2008-03-18;,2;1014,070833;22,7375;29,4;25,120833;21,8;87,291667;66;7,1;1,829167;
2008-03-19;,2;1014,025;22,2375;30;25,025;21,9;85,541667;60;7;1,583333;
2008-03-20;0;1013,9375;22,391667;29,6;25,266667;21,7;84,791667;63;9,4;2,441667;
2008-03-21;0;1012,329167;22,579167;29,1;25,345833;22,3;85,166667;69;10,7;2,9;
2008-03-22;0;1010,795833;22,129167;31,1;26,004167;22,5;80,166667;57;9,4;3,370833;
2008-03-23;0;1009,0875;22,3875;32,2;25,329167;22,1;84,791667;54;8,4;1,945833;
2008-03-24;1,2;1010,770833;22,125;30,3;23,979167;21,2;89,916667;66;5,6;1,233333;
2008-03-25;3,6;1012,458333;21,954167;28,3;23,458333;21,6;91,541667;75;7,6;1,3625;
2008-03-26;47,4;1012,3125;21,6;24,1;22,433333;20,7;95,041667;89;6,2;1,266667;
2008-03-27;13,4;1009,245833;20,970833;29,7;23,55;19,9;86,333333;59;10,5;2,45;
2008-03-28;2,4;1007,929167;21,1;29,1;24,075;20;84,291667;62;9,3;2,570833;
2008-03-29;0;1008,0875;21,845833;30,2;24,7625;20,9;84,375;67;11,5;1,858333;
